일시,대여소,대여건수,반납건수
202211,2620. 송파나루역 4번 출구옆,5,5
202211,2621. 한성백제역 2번 출구,13,10
202211,2622. 올림픽공원역 3번출구,48,31
202211,2628.문정역 1번출구,5,7
202211,2630.서울방이동 고분군,6,7
202211,2632.석촌고분역 2번 출구,5,1
202211,2635.잠실새내역 1번출구,1,2
202211,2637. 아시아지하보도 14번 출구,4,2
202211,2639.석촌역 8번출구,1,0
202211,2641.송파역 4번출구,0,1
202211,2642.마천동 성내천 쉼터,0,1
202211,2644. 성내5교,0,1
202211,2645.잠실나들목2(엘스아파트136동),5,0
202211,2646.레이크펠리스101동앞,2,2
202211,2647.잠실 자전거 수리센터 앞,9,9
202211,267. 삼성화재 사옥 옆,0,2
202211,268. 그랜드컨벤션센터 앞,12,8
202211,270. 증권거래소후문교차로,0,2
202211,2701. 마곡나루역 5번출구 뒤편,2,2
202211,2704.홈플러스(강서점),2,2
202211,2707.한강아파트,1,1
202211,2708.강서한강자이타워 앞,2,2
202211,2709.강변아파트 310동 앞,0,2
202211,271. 샛강생태공원방문자센터 앞,2,2
202211,2713.우장초등학교 앞,4,1
202211,2715.마곡나루역 2번 출구 ,3,4
202211,2717.LG유플러스 마곡사옥,1,0
202211,2719.마곡문화공원,1,1
202211,272. 당산육갑문,10,27
202211,2721.등촌1-10단지 교차로,1,0
202211,2725.서울식물원 식물문화센터,6,0
202211,2727.서울식물원 잔디마당 앞,0,3
202211,2728.마곡나루역 3번 출구,4,1
202211,2730.마곡메가박스 앞,2,1
202211,2739.수명산파크1단지교차로,2,0
202211,2740.마곡레포츠센터,1,0
202211,2744.강서세무서 앞,0,1
202211,276. 영등포로터리2,12,12
202211,278. 쌍용플레티넘오피스텔,2,0
202211,2824.미래사랑어린이공원 앞,1,0
202211,283. 아크로타워 스퀘어(영등포시장),0,6
202211,284. 센트럴 푸르지오 시티 앞,3,7
202211,287. 영등포전화국사거리 (서강어린이공원),3,1
202211,290. 당산동 SK V1 빌딩,1,0
202211,2903.월계초안아파트 1단지,0,1
202211,2908. 광운대학교 중앙도서관,5,5
202211,2909. 석계역 3번 출구,0,2
202211,2911.상계역중앙시장,1,1
202211,2914.서울과학기술대학교(미래관),0,1
202211,2915.서울과학기술대학교(어학교육원),12,4
202211,2919.등나무 근린공원(시립북서울미술관 앞) ,4,2
202211,2921.중계역 2번출구,2,2
202211,293. 충북 미래관,5,3
202211,295.영등포공원 분수대 앞,2,2
202211,296.KT플라자 영등포점,1,0
202211,297.국회3문,6,7
202211,299.여의도 순복음교회,9,10
202211,300. 정동사거리,2,4
202211,3002.벽산상암스마트큐브 ,2,3
202211,3009.서교동사거리(신),22,26
202211,301. 경복궁역 7번출구 앞,10,3
202211,3010.홍대입구역 3번출구,44,37
202211,3011.경의선(노고산동),18,17
202211,3013.서울지방고용노동청 앞,11,20
202211,302. 경복궁역 4번출구 뒤,67,39
202211,303. 광화문역 1번출구 앞,3,1
202211,305. 종로구청 옆,7,4
202211,307. 서울역사박물관 앞,2,2
202211,308. 광화문 S타워 앞,2,3
202211,309. 광화문역 6번출구 옆 B,3,1
202211,310. 청계광장 옆,20,25
202211,3100. 북성초교,0,2
202211,3101. 서대문구청,1,0
202211,3104. e편한세상 신촌4단지 앞,4,6
202211,3107. 연희초등학교 앞,1,0
202211,3109.북한산더샾 106동 앞,1,1
202211,3111.무악재역 4번 출구,0,1
202211,3114.충정로역 3번 출구,0,1
202211,3115.북아현 치안센터 인근,2,0
202211,3116.신촌역 4번출구,5,10
202211,3117.이화여대 인문관 인근,6,5
202211,3119.연희 브라운스톤 아파트 앞,3,3
202211,3120.DMC엘가아파트 앞,1,0
202211,3125.연희파크푸르지오아파트 앞,3,3
202211,3127.홍은2파출소 옆,1,0
202211,3128.동신병원 맞은편,3,2
202211,3134.SK리쳄블(상수도사업본부),2,0
202211,314. 국립현대미술관,23,36
202211,316. 종각역 1번출구 앞,12,11
202211,318. 광교사거리 남측,7,5
202211,320. 을지로입구역 4번출구 앞,15,13
202211,3201.당산skv1센터,0,1
202211,3202.당산롯데캐슬프레스티지,1,0
202211,3206.문래동 주민센터,4,2
202211,321. KEB 하나금융그룹 명동사옥 옆,23,18
202211,3214.영등포 푸르지오,3,1
202211,3215.강변삼성래미안,1,1
202211,3219.영등포역 1번출구,2,3
202211,322. 명동성당 앞,5,10
202211,324. 신세계백화점 본점 앞,34,30
202211,326. 안국역 5번출구 앞,10,16
202211,327. 낙원상가 옆,12,14
202211,328. 탑골공원 앞,14,13
202211,329. 청계2가 사거리 옆,18,16
202211,331. 을지로2가 사거리 북측,4,2
202211,332. 을지로2가 사거리 남측,3,1
202211,334. 종로3가역 2번출구 뒤,8,0
202211,335. 종로3가역 15번출구 앞,5,2
202211,336. 충무로역 6번출구 앞,12,9
202211,337. 창경궁 입구,16,6
202211,338. 세운스퀘어 앞,3,1
202211,339. 종로4가 사거리,7,12
202211,340. 혜화동 로터리,5,1
202211,3402.이화공영주차장,1,3
202211,3403.서울특별시 교육청,0,1
202211,3405.파크팰리스,1,0
202211,3406.세종로공원,1,0
202211,3407.안국동사거리(신),33,38
202211,3408.종로타워빌딩,6,5
202211,341. 혜화역 3번출구 뒤,3,6
202211,3410.종로3가역 8번출구,21,12
202211,3411.종묘,17,10
202211,3412.세운상가,5,9
202211,3413.종로플레이스,15,19
202211,3414.종로5가역 4번출구,18,20
202211,3415.동대문역6번출구,13,9
202211,3416.동묘앞역 6번출구,2,2
202211,3419.국립어린이과학관,4,2
202211,342. 대학로 마로니에공원,12,11
202211,3420. 성균관대입구사거리,6,6
202211,3421.혜화역 1번출구,14,4
202211,3422.성균관대 정문,6,10
202211,3423.현대그룹(본사),4,1
202211,3425.광화문 풍림스페이스본 1단지앞,1,0
202211,3426.독립문역 2번출구 뒤,1,1
202211,3427.인왕산 아이파크 정문,0,4
202211,3428.서울미술관,0,1
202211,343. 예일빌딩(율곡로) 앞,11,8
202211,3432.종로2가 사거리,10,2
202211,344. 성균관대 E하우스 앞,3,0
202211,346. 맥스타일 앞,7,8
202211,347. 동대문역사문화공원역 9번출구 앞,12,6
202211,349. 사직동주민센터,1,3
202211,3500. 군자역2번출구,0,1
202211,3503. 광진유진스웰,1,0
202211,3504. 원일교회,4,5
202211,3505. 신양초교앞 교차로,0,1
202211,3506. 영동대교 북단,2,5
202211,3509. 세종사이버대학교,1,0
202211,351. 청운초교 앞 삼거리,1,12
202211,3511. 응봉역 1번출구,8,11
202211,3513. 상왕십리역 1번출구,1,1
202211,3514. 왕십리교회옆,4,3
202211,3515. 서울숲 관리사무소,110,98
202211,3518. 군자역 7번출구뒤,4,0
202211,352. 중앙고입구 삼거리,1,13
202211,3523. 건국대학교 과학관(이과대) 앞,1,0
202211,3524. 세종대학교,2,1
202211,3528. 광진정보도서관,2,1
202211,3529. 어린이대공원정문,2,0
202211,353. 재동초교 앞 삼거리,17,25
202211,3533. 건대입구역 사거리(롯데백화점),10,4
202211,3534. 건대입구역 5번출구 뒤,2,5
202211,3536. 중앙농협(자양동),0,1
202211,354. 포르투갈 대사관 앞,7,1
202211,3541. 커먼그라운드,6,7
202211,3544.한양대역 3번 출구,3,4
202211,3545.한양대역 1번출구,6,4
202211,3547.상왕십리역 6번 출입구,0,2
202211,3548.뚝섬역 6번출구,9,20
202211,355. 서울사대부속초교 앞,1,2
202211,3550.금호나들목,10,6
202211,3552.서울숲 공영주차장앞,63,47
202211,3553.마장역3번출구,3,0
202211,3557.서울숲리버뷰자이APT105동 앞,1,0
202211,3558.마장동 금호어울림APT앞,2,2
202211,3559.성동구민종합체육센터 앞,25,17
202211,356. KT혜화지사 앞,1,0
202211,3560.성동구 견인차량 보관소 앞,7,3
202211,3566.우성4차아파트,1,0
202211,3569.건대병원후문,3,8
202211,3571.화양 APT(횡단보도 옆),2,0
202211,3573.광나루안전체험관,2,3
202211,3575. 자양사거리(서원빌딩),0,1
202211,358. 성대입구 사거리,5,5
202211,3586.군자역 비채온 오피스텔,1,2
202211,359. 원남동사거리,42,35
202211,3600.사근빗물펌프장 건너편,9,6
202211,3604. 삼성중앙역 5번출구,2,1
202211,3606. 신사동주민센터 옆,22,21
202211,3609. 언주초등학교 입구,1,1
202211,361. 동묘앞역 1번출구 뒤,13,10
202211,3610. 윗반마을 입구,1,3
202211,3611. 방죽마을 입구,1,0
202211,3612. 은곡마을,1,0
202211,3615. 서울 논현동우체국 앞,3,9
202211,3618. 서울율현초교 삼거리,1,0
202211,362. 청계8가 사거리,1,4
202211,3621. 휘문고교 사거리,0,1
202211,3627. 압구정나들목,23,27
202211,3628. 역삼1동 주민센터,0,4
202211,3629. 청담사거리(신한오피스텔빌딩 앞),2,4
202211,363. 신설동역 11번출구 뒤,9,6
202211,3634. 국악고교 앞 교차로,1,1
202211,3638. 신청담나들목,5,0
202211,3647. 구룡역 1번 출구,2,2
202211,3648. 구룡역 4번 출구,2,0
202211,3651. 개포동역 4번출구,0,2
202211,3654. 강동리버스트4단지아파트 405동 앞,0,4
202211,3657. 서울천호동우체국,1,4
202211,3658. 프라이어팰리스아파트,0,1
202211,367. 독립문역 3-1번출구 ,5,0
202211,3671. 둔촌동역교차로,1,0
202211,368. SK 서린빌딩 앞,17,13
202211,3680. 강동역3번출구,2,1
202211,369. 광화문 시민열린마당,21,32
202211,3698. 명일역 3번출구 옆,1,0
202211,370. 시청역(2호선) 9번출구 뒤,10,2
202211,3700. 강변그대가리버뷰 입구 맞은편,6,5
202211,371. 동대입구역 6번출구 뒤,5,12
202211,372. 약수역 3번출구 뒤,3,1
202211,374. 청구역 2번출구 앞,4,2
202211,3758. 서울남부출입국관리소,0,1
202211,3761. 나이아가라관광호텔,2,2
202211,3764. 관문주유소(GS칼택스) 앞,1,1
202211,3775. 가양오토갤러리,1,0
202211,3778. 김포공항입구 교차로,2,1
202211,3780. 등촌서광아파트,2,0
202211,3782. 겸재정선미술관,1,0
202211,3783. 마곡금호어울림아파트,1,1
202211,3784. 벽산아파트,2,2
202211,379. 서울역9번출구,4,3
202211,3792. 화곡본동시장 입구,1,1
202211,3798. 그랜드아이파크아파트 앞,6,8
202211,380. CJ제일제당 앞,22,5
202211,3803. 남서울중학교,1,0
202211,381. 장충체육관,3,5
202211,3812. KT관악지점,2,0
202211,3814. 난곡사거리 ,3,3
202211,3815. 광일빌딩,2,1
202211,382. 약수역 10번출구 앞,1,1
202211,383. 신당역 12번 출구 뒤,6,2
202211,385. 종각역 5번출구,6,11
202211,387. 훈련원공원주차장 앞,45,40
202211,3873. 동서울우편집중국 앞,4,4
202211,388. 동성중학교 앞,1,0
202211,3880. 홍련봉 공원,1,0
202211,3881. 신자초교입구 교차로,4,1
202211,389. 을지로4가역 1번출구,6,8
202211,390. 충무로역 1번출구,2,1
202211,391. 시립미술관,11,18
202211,3911. 항동하버리안2단지아파트 후문,1,1
202211,3917. 성공회대학교,2,1
202211,3919. 구로역·NC신구로점 버스정류장(구로역 방면),2,0
202211,393. 동대문역 8번 출구,25,27
202211,394. 경희궁 자이 3단지,15,24
202211,395. 경희궁 자이 2단지,3,0
202211,397. 종묘공영주차장 건너편,10,10
202211,3975.현대시티아울렛 가산,0,1
202211,398. 을지로3가역 3번출구,8,12
202211,399. 서울역 센트럴 자이아파트,0,1
202211,4002. 상계주공 14단지 상가 앞,1,1
202211,4004. 당고개입구오거리 당현천변,2,1
202211,4025. 한천교 동편,2,2
202211,4027. 한내 행복발전소 옆,7,10
202211,4029. 청소년수련관 후문,3,5
202211,403. 부엉이공원 앞,1,2
202211,4032. 은행사거리 성모빌딩 앞,2,2
202211,4037. 물넘이교,1,1
202211,405. DMC빌 앞,5,6
202211,4065. 창동역 1번출구 앞,0,1
202211,4077. 도봉제1교,3,2
202211,4087. 우이교 교차로,3,3
202211,410. 상암중학교 옆,2,0
202211,4103. 휘경sk뷰아파트 앞,3,1
202211,4104. 외대앞역 교차로,5,2
202211,4105. 서울교통공사사거리 교통섬,3,0
202211,4110. 용두롯데캐슬리치아파트 앞,1,1
202211,4113. 한국국방연구원 앞,0,1
202211,4117. 휘경119안전센터 앞,2,0
202211,412. DMC산학협력연구센터 앞,3,4
202211,4121. 서울문화재단 앞,1,2
202211,4122. 청계9가교차로 앞,1,0
202211,4125. 회기역 2-①번출구,2,1
202211,413. 상암월드컵파크 3단지 후문,3,0
202211,414. 상암동주민센터 옆,0,1
202211,415. DMC역 9번출구 앞,1,1
202211,4162. 노량진1동 청소년독서실,1,0
202211,417. DMC역 2번출구 옆,6,0
202211,4175. 대방역2번출구,0,2
202211,4179. 보라매병원역 1번출구,1,2
202211,418. 월드컵경기장역 3번출구 옆,7,4
202211,4180. 흑석동주민센터 입구,2,3
202211,4181. 보라매공원역 2번출구,3,3
202211,419. 홈플러스 앞,8,4
202211,420. 서울시 공공자전거 상암센터,0,3
202211,4202. 프런트원(공덕역4번출구 앞),2,0
202211,4207. 아만티호텔 앞,9,7
202211,4208. 스타벅스(동교동) 앞,4,1
202211,421. 마포구청 앞,8,4
202211,4211. 시석빌딩 앞,9,8
202211,4216. 망원정 앞,8,7
202211,4217. 한강공원 망원나들목,85,65
202211,422. 문화비축기지,8,11
202211,4220. 신촌 청년주택,2,5
202211,4222. 서울디자인고등학교 앞,1,0
202211,4224. 서부운전면허시험장,1,3
202211,4233. 코오롱아파트사거리,19,11
202211,4234. 에스테반,1,1
202211,4238. 상암한샘빌딩앞,2,3
202211,424. 롯데하이마트 (상암월드컵점) ,3,4
202211,4244. 당인리발전소 공원 앞,14,9
202211,4248. 신촌 교보빌딩,1,0
202211,4251. 공덕역 경의선숲길 커뮤니티센터,0,2
202211,426. 서울신용보증재단,0,1
202211,4264. 홍남교 버스정류장,1,0
202211,4267. 서대문역 2번 출구,5,4
202211,4269. 연희IC 남측,9,7
202211,4270. 우국한마음 아파트 맞은편,0,1
202211,4271. 충정로역 1번 출구,3,2
202211,4272. 홍남교 사거리,3,4
202211,4273. 홍연2교 사거리,2,0
202211,4274. 신촌 파랑고래 입구,3,9
202211,428. 명보사거리,1,4
202211,430. 장충동먹자골목 앞,1,2
202211,4303. 매헌역 2번출구앞광역버스 정류장앞(22-297),0,1
202211,4305. 서일스포츠센터,3,3
202211,4306. 서래공원 앞,2,4
202211,4307. 고투몰 gate 15옆,4,1
202211,431. 청계천 영도교,7,8
202211,4312. 반포미도2차아파트 옆,6,3
202211,4313. 반포종합운동장,0,6
202211,4316. 고속터미널역 3번출구,0,3
202211,4318. 방배역 2번 출구,1,1
202211,4320. 신영체르니 아파트,3,0
202211,433. 을지로입구역 2번출구,8,12
202211,435. SK 남산빌딩,2,7
202211,4353. 코오롱디지털타워 3차앞,5,1
202211,436. 이대역 5번출구,6,6
202211,4362. 행당중학교 후문,4,5
202211,437. 대흥역 1번출구,7,4
202211,4370. 서울숲IT캐슬 앞,0,5
202211,4373. 서울숲 지식산업센터,2,1
202211,4377. 우영테크노센터 앞,6,0
202211,438. 성산2-1 공영주차장,1,2
202211,4381. 더스페이스타워 앞,2,0
202211,4382. 페코텍글로벌허브빌딩 앞,1,0
202211,4385. 용답동 우체국 주변,2,3
202211,4386. 현대자동차 동부서비스센터 주변,0,2
202211,4388. 하우스디세종타워 앞,0,3
202211,439. 마포어린이공원,13,22
202211,440. 하늘공원 입구,11,28
202211,4408. 돌곶이역 앞,1,1
202211,441.염천교사거리,3,4
202211,4414. 안암역 3번 출구,4,10
202211,442.서울역 서부,7,2
202211,4420. 성북구 한예종 캠퍼스 별관,1,1
202211,443.호암아트홀,2,2
202211,445.대한상공회의소,6,13
202211,4452. 삼성SDS,3,8
202211,4457. 아산병원 기숙사 부근,3,0
202211,446. 상명대입구,1,0
202211,4463. 방이역 2번 출구,1,0
202211,4464. 올림픽공원 북2문,5,12
202211,4465. 건영아파트앞 사거리,1,1
202211,4467. 한림연예예술고등학교,1,2
202211,4481. 올림픽공원 북2문 2,2,2
202211,4483. 잠실나들목4,16,18
202211,4484. 잠실나루역4번출구뒤,3,7
202211,4485. 잠실나루역 고가하부,0,1
202211,4486. 홈플러스 잠실점,2,0
202211,4491. 장지역 1번출구,1,0
202211,4497. 아시아선수촌아파트 교차로,2,1
202211,450. 효자동 삼거리,20,5
202211,4509. 서울영상고교 입구,1,2
202211,451. 청와대앞길,2,11
202211,452. 동대문 종합시장 버스정류장,7,7
202211,453. 종로오가 지하쇼핑센터 14번출구,14,15
202211,4532. 목동현대아파트 후문 앞,0,1
202211,454. 종로2가 버스정류장 (종각방향),10,8
202211,455. 종로6가역 버스정류장(동대문 방향),5,8
202211,4559. 신길역 2번출구,6,3
202211,456. 숭인2동 주민센터 입구,2,4
202211,4560. 양평동성원아파트,1,1
202211,4561. 양평역 1번출구,2,2
202211,4564. 63스퀘어,18,21
202211,4565. 영등포 신세계백화점,8,9
202211,4566. 대림성원상떼빌아파트,0,2
202211,4567. 한림대학교 강남성심병원 신관,1,0
202211,4568. 영등포로터리,2,3
202211,4569. 힐스테이트클래시안아파트,2,0
202211,457. 종로꽃시장 입구 옆,2,2
202211,4574. 영등포시장역 포레나영등포,2,0
